wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
300.0,0.04219690706398041,0.9577316083888794,7.148454714023256e-05,0.042579994960947345
301.255230125523,0.04223232316186145,0.9574964852958128,0.00027119154232579934,0.042579994960947345
302.52100840336135,0.04225353128408567,0.9573432001029153,0.0004032686129989971,0.042579994960947345
303.7974683544304,0.04224535189785938,0.9574616113059675,0.0002930367961730962,0.042579994960947345
305.08474576271186,0.04226886991029911,0.957421613222298,0.0003095168674028814,0.042579994960947345
306.3829787234043,0.0422546688043873,0.957510158407603,0.00023517278800966324,0.042579994960947345
307.6923076923077,0.04223944456751268,0.9576749098465566,8.564558593071592e-05,0.042579994960947345
309.0128755364807,0.04224600935167638,0.9577304016394291,2.3589008894542296e-05,0.042579994960947345
310.34482758620686,0.04223833774415,0.9577863757864058,-2.471353055577552e-05,0.042579994960947345
311.68831168831167,0.04224253089812406,0.9577822536874945,-2.4784585618498056e-05,0.042579994960947345
313.04347826086956,0.04225686973229878,0.9577312502036512,1.1880064049951677e-05,0.042579994960947345
314.410480349345,0.04225626853626289,0.9577348672757034,8.86418803369704e-06,0.042579994960947345
315.7894736842105,0.04225904739707164,0.9577152978232898,2.5654779638561998e-05,0.042579994960947345
317.1806167400881,0.0422640520089403,0.9576854655079036,5.048248315608905e-05,0.042579994960947345
318.5840707964602,0.04225731022577358,0.9577346536800025,8.036094223839996e-06,0.042579994960947345
320.0,0.04225751615589567,0.9577695014597329,-2.7017615628621705e-05,0.042579994960947345
321.42857142857144,0.042265447781356234,0.957753647295132,-1.9095076488229168e-05,0.042579994960947345
322.86995515695065,0.04226688166864156,0.9577746668060222,-4.154847466375511e-05,0.042579994960947345
324.3243243243243,0.04227351973043564,0.9577949622140833,-6.848194451891665e-05,0.042579994960947345
325.7918552036199,0.042284773843810755,0.9577760918097851,-6.0865653595865155e-05,0.042579994960947345
327.27272727272725,0.04228538969775962,0.9577772365151475,-6.262621290709092e-05,0.042579994960947345
328.76712328767127,0.04228417531612109,0.9577839762911885,-6.815160730955228e-05,0.042579994960947345
330.2752293577982,0.042288072766841704,0.9577648452012983,-5.291796813999827e-05,0.042579994960947345
331.7972350230415,0.04228856279013485,0.9577534861429551,-4.2048933089899876e-05,0.042579994960947345
333.3333333333333,0.042289282017109464,0.9577402824251268,-2.956444223622956e-05,0.042579994960947345
334.8837209302325,0.04229458858582562,0.9577080027322835,-2.5913181090908566e-06,0.042579994960947345
336.4485981308411,0.04229795720740657,0.9576926392739787,9.403518614670148e-06,0.042579994960947345
338.0281690140845,0.04230068437119434,0.9576899031312806,9.412497525063124e-06,0.042579994960947345
339.62264150943395,0.042305815525038995,0.9576715305520419,2.265392291911361e-05,0.042579994960947345
341.23222748815164,0.042307918597367294,0.9576607727038492,3.13086987835387e-05,0.042579994960947345
342.8571428571429,0.04230774168812965,0.9576683084005235,2.3949911346798913e-05,0.042579994960947345
344.4976076555024,0.04231026467880923,0.9576698394499281,1.989587126260961e-05,0.042579994960947345
346.15384615384613,0.042312782355097805,0.9576684723715622,1.8745273340003976e-05,0.042579994960947345
347.82608695652175,0.04231408087744411,0.9576733023759999,1.2616746555949021e-05,0.042579994960947345
349.5145631067961,0.04231752816637384,0.9576724492365645,1.0022597061731808e-05,0.042579994960947345
351.2195121951219,0.04232136352420345,0.9576698299066293,8.806569167241207e-06,0.042579994960947345
352.94117647058823,0.042323283208183765,0.9576734131128828,3.3036789334195404e-06,0.042579994960947345
354.679802955665,0.042325926494476154,0.9576698811781889,4.192327334950896e-06,0.042579994960947345
356.43564356435644,0.04232937114812797,0.9576594353762068,1.1193475665249863e-05,0.042579994960947345
358.20895522388054,0.04233126868320218,0.9576585845359854,1.01467808124589e-05,0.042579994960947345
360.0,0.04233311050885063,0.9576625913549812,4.298136168201516e-06,0.042579994960947345
361.80904522613065,0.0423361463445098,0.9576607805147297,3.073140760534443e-06,0.042579994960947345
363.6363636363636,0.04233840304636731,0.9576609277666005,6.691870322317328e-07,0.042579994960947345
365.48223350253807,0.04233995547287189,0.9576658256927074,-5.78116557925501e-06,0.042579994960947345
367.3469387755102,0.04234251261873805,0.9576667253077886,-9.23792652662847e-06,0.042579994960947345
369.2307692307692,0.042345059226056726,0.9576645808798413,-9.640105897990026e-06,0.042579994960947345
371.1340206185567,0.042346812895902725,0.9576631090932823,-9.921989185035507e-06,0.042579994960947345
373.05699481865287,0.042349352906226226,0.9576579021472896,-7.255053515842214e-06,0.042579994960947345
374.99999999999994,0.04235234482880131,0.9576509859662122,-3.33079501357858e-06,0.042579994960947345
376.9633507853403,0.04235442528894195,0.957649641098887,-4.066387828904894e-06,0.042579994960947345
378.94736842105266,0.04235649586992029,0.957649739911523,-6.235781443320043e-06,0.042579994960947345
380.95238095238096,0.04235934969575184,0.95764493015363,-4.279849381783052e-06,0.042579994960947345
382.97872340425533,0.042361951154473804,0.9576397969425721,-1.7480970458949585e-06,0.042579994960947345
385.0267379679144,0.042364209587950445,0.9576374074373806,-1.6170253309688576e-06,0.042579994960947345
387.09677419354836,0.0423671605309967,0.9576331140166838,-2.745476804788538e-07,0.042579994960947345
389.18918918918916,0.042370184166062044,0.9576271938406095,2.621993328455474e-06,0.042579994960947345
391.304347826087,0.04237226023001585,0.9576243360857747,3.4036842094797848e-06,0.042579994960947345
393.4426229508196,0.042374048537918374,0.9576232239680642,2.7274940174182305e-06,0.042579994960947345
395.6043956043956,0.04237606095718828,0.9576213949220218,2.5441207899268292e-06,0.042579994960947345
397.7900552486188,0.0423776972010494,0.9576211094680871,1.1933308634581863e-06,0.042579994960947345
400.0,0.042379199989994405,0.9576217353219333,-9.353119276855892e-07,0.042579994960947345
