wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
428.57142857142856,0.039745899591824986,0.9602541156183672,-1.5210192105818976e-08,0.042579994960947345
431.13772455089816,0.03977947337272864,0.9602207191100541,-1.9248278282368858e-07,0.042579994960947345
433.7349397590362,0.03981244035477174,0.9601874687480161,9.089721220156832e-08,0.042579994960947345
436.3636363636363,0.03984640923743838,0.9601526745933856,9.161691759684842e-07,0.042579994960947345
439.0243902439025,0.0398809493977265,0.9601171864878183,1.8641144552411504e-06,0.042579994960947345
441.71779141104287,0.039914464940647515,0.9600832038424082,2.3312169442624153e-06,0.042579994960947345
444.44444444444446,0.03994684240615232,0.9600511567776259,2.000816221814361e-06,0.042579994960947345
447.2049689440994,0.03997960374517387,0.9600193269251811,1.0693296450536849e-06,0.042579994960947345
450.0,0.04001335532643804,0.9599865843029831,6.037057886931763e-08,0.042579994960947345
452.8301886792452,0.04004665485800151,0.9599539084816404,-5.633396419346681e-07,0.042579994960947345
455.69620253164555,0.04007818549132035,0.9599224839896567,-6.694809771001786e-07,0.042579994960947345
458.5987261146497,0.04010887102135526,0.9598915953991413,-4.664204965587615e-07,0.042579994960947345
461.5384615384615,0.040140596806536276,0.9598597159625443,-3.1276908052380037e-07,0.042579994960947345
464.5161290322581,0.04017345303668864,0.959826999721023,-4.527577116553161e-07,0.042579994960947345
467.5324675324674,0.04020568534287687,0.9597951546844854,-8.400273622255483e-07,0.042579994960947345
470.5882352941176,0.04023634721211887,0.959764841932179,-1.1891442979194977e-06,0.042579994960947345
473.6842105263158,0.04026656229792423,0.9597346519071245,-1.2142050487273792e-06,0.042579994960947345
476.8211920529801,0.04029760773721383,0.9597032461958406,-8.539330543788637e-07,0.042579994960947345
479.99999999999994,0.04032893614945478,0.9596713597481901,-2.958976448308448e-07,0.042579994960947345
483.2214765100671,0.04035918760174202,0.9596406474181968,1.6498006116805186e-07,0.042579994960947345
486.4864864864865,0.040388463701413434,0.9596112436462052,2.9265238132847315e-07,0.042579994960947345
489.79591836734687,0.04041819853158778,0.9595817566352917,4.4833120549370165e-08,0.042579994960947345
493.1506849315069,0.04044883740909712,0.9595515345021821,-3.7191127921776257e-07,0.042579994960947345
496.55172413793093,0.04047901902179604,0.959521587340011,-6.063618070983878e-07,0.042579994960947345
500.0,0.04050761774183199,0.9594927868210793,-4.045629112825466e-07,0.042579994960947345
503.49650349650346,0.040535513926879235,0.9594642748677142,2.1120540649732789e-07,0.042579994960947345
507.0422535211267,0.040564348728943954,0.9594346908988519,9.603722040951723e-07,0.042579994960947345
510.6382978723404,0.04059412695745978,0.9594044085157922,1.4645267479851398e-06,0.042579994960947345
514.2857142857142,0.04062327909714344,0.9593753111020572,1.4098007993235129e-06,0.042579994960947345
517.9856115107914,0.040651012401675624,0.9593483093422774,6.782560468820975e-07,0.042579994960947345
521.7391304347826,0.04067834210660152,0.9593222043611455,-5.464677469424473e-07,0.042579994960947345
525.5474452554744,0.0407063492374012,0.9592954641636441,-1.8134010453252358e-06,0.042579994960947345
529.4117647058823,0.04073449493186824,0.959268140757521,-2.6356893891854583e-06,0.042579994960947345
533.3333333333334,0.04076160238710034,0.9592411376660535,-2.740053153815758e-06,0.042579994960947345
537.3134328358209,0.04078786536170115,0.9592142727148688,-2.1380765699019477e-06,0.042579994960947345
541.3533834586466,0.040814656324037246,0.959186414579197,-1.070903234201559e-06,0.042579994960947345
545.4545454545454,0.040842381839217144,0.9591575525341686,6.562661425402183e-08,0.042579994960947345
549.618320610687,0.04086974749162407,0.9591294051217765,8.473865994451657e-07,0.042579994960947345
553.8461538461538,0.04089563568145324,0.9591033254520671,1.0388664796190383e-06,0.042579994960947345
558.1395348837209,0.040920750062624425,0.9590785149312999,7.350060756694532e-07,0.042579994960947345
562.5,0.04094652857311641,0.9590532021756083,2.692512752755505e-07,0.042579994960947345
566.9291338582677,0.04097302139629755,0.95902698388829,-5.284587545340003e-09,0.042579994960947345
571.4285714285714,0.04099892846389333,0.9590008998394335,1.716966732123737e-07,0.042579994960947345
576.0,0.041023629632800505,0.9589754561957811,9.141714184535132e-07,0.042579994960947345
580.6451612903226,0.041048050464519564,0.9589498780671968,2.0714682836819875e-06,0.042579994960947345
585.3658536585365,0.04107312903550023,0.9589236769489631,3.1940155367227163e-06,0.042579994960947345
590.1639344262294,0.04109836895584383,0.9588978725683169,3.758475839221731e-06,0.042579994960947345
595.0413223140495,0.04112272357110482,0.9588738354828318,3.4409460634154954e-06,0.042579994960947345
600.0,0.0411463286673067,0.9588514942416073,2.1770910859642e-06,0.042579994960947345
605.0420168067227,0.04117032109433778,0.9588295715329266,1.0737273559158211e-07,0.042579994960947345
610.1694915254237,0.04119501859219572,0.9588073673266404,-2.3859188361674555e-06,0.042579994960947345
615.3846153846154,0.04121928598246029,0.9587853967755477,-4.682758008023313e-06,0.042579994960947345
620.6896551724137,0.04124211833564162,0.9587640917352787,-6.210070920276145e-06,0.042579994960947345
626.0869565217391,0.04126411642332255,0.9587426560224407,-6.7724457631923585e-06,0.042579994960947345
631.578947368421,0.04128666394220979,0.958719850002548,-6.513944757813306e-06,0.042579994960947345
637.1681415929203,0.041310032955206556,0.9586956564814179,-5.6894366243787076e-06,0.042579994960947345
642.8571428571428,0.0413331957012857,0.9586714991456516,-4.694846937325359e-06,0.042579994960947345
648.6486486486486,0.04135546402155493,0.95864862081582,-4.084837375017969e-06,0.042579994960947345
654.5454545454545,0.041377417055350835,0.9586267513278505,-4.168383201275105e-06,0.042579994960947345
660.5504587155964,0.04139978993606631,0.9586048205883336,-4.610524399928373e-06,0.042579994960947345
666.6666666666666,0.04142213122896004,0.9585825340460633,-4.665275023296722e-06,0.042579994960947345
672.8971962616822,0.04144338978856874,0.9585602789682216,-3.6687567903648244e-06,0.042579994960947345
679.2452830188679,0.041463619019235294,0.9585374766917877,-1.095711023024748e-06,0.042579994960947345
685.7142857142857,0.04148408473590609,0.9585123818091882,3.533454905668698e-06,0.042579994960947345
692.3076923076923,0.041505472412718056,0.9584844210878463,1.0106499435669214e-05,0.042579994960947345
699.0291262135921,0.04152694955587628,0.9584557691398592,1.72813042644826e-05,0.042579994960947345
705.8823529411765,0.04154750921786799,0.9584293865790484,2.3104203083601504e-05,0.042579994960947345
712.8712871287128,0.041567476726447526,0.9584062633715524,2.6259902000003166e-05,0.042579994960947345
719.9999999999999,0.041587853270701844,0.9583860347153291,2.6112013969070702e-05,0.042579994960947345
727.2727272727273,0.04160853761490931,0.9583693019093199,2.216047577074942e-05,0.042579994960947345
734.6938775510204,0.04162830121272543,0.9583567998624658,1.489892480877053e-05,0.042579994960947345
742.2680412371134,0.04164671777995219,0.9583464370411443,6.8451789034806865e-06,0.042579994960947345
749.9999999999999,0.04166484516007223,0.9583341140750741,1.0407648537436032e-06,0.042579994960947345
757.8947368421052,0.04168352044653957,0.9583181727488269,-1.6931953664700572e-06,0.042579994960947345
765.9574468085104,0.04170242165226543,0.9583002933912957,-2.7150435611966728e-06,0.042579994960947345
774.1935483870967,0.04172130999931577,0.9582815398287474,-2.8498280632005546e-06,0.042579994960947345
782.6086956521739,0.041740864763402684,0.9582617203987961,-2.585162198753821e-06,0.042579994960947345
791.2087912087911,0.04176028299322516,0.9582444781932477,-4.761186472856949e-06,0.042579994960947345
