wavelength_nm,am15g_irradiance_w_m2_nm,baseline_transmittance,film_transmittance,baseline_transmitted_w_m2_nm,film_transmitted_w_m2_nm
712.8712871287128,1.2937693069306948,0.9574501414405222,0.99451901335689,1.2387196059122,1.286678174640142
719.9999999999999,0.9854999999999929,0.9574603715141663,0.9941699422149972,0.9435771961272041,0.9797544780528727
727.2727272727273,1.0727272727272736,0.9574665794052389,0.9938081779649882,1.0271005124528936,1.0660851363624428
734.6938775510204,1.2232795918367354,0.9574707558354356,0.9934408661756006,1.1712544353939822,1.2152559372892215
742.2680412371134,1.2220546391752571,0.957480114115495,0.9930769597646729,1.1700930153728952,1.2135943057384788
749.9999999999999,1.2341000000000002,0.957492789887776,0.9927106226829875,1.1816418520005045,1.225104179453075
757.8947368421052,1.2287210526315786,0.957501599311444,0.9923275138772959,1.1765023730023774,1.2192937074065884
765.9574468085104,0.8091376595744425,0.9575090822607519,0.9919256377163728,0.7747566578417372,0.8026043889737122
774.1935483870967,1.1771,0.9575242055961504,0.9915162505630951,1.1271017424072287,1.1671137785378194
782.6086956521739,1.1632782608695653,0.9575418239712675,0.9911024489697613,1.1138875876991676,1.152927933181111
791.2087912087911,1.1036076923076932,0.9575415780426559,0.9906730536702222,1.0567502512323224,1.0933144025924093
800.0,1.0725,0.9575172244175605,0.990226545339631,1.0269372231878335,1.0620179698767542
808.9887640449438,1.0551067415730353,0.9574936863795276,0.9897856690878712,1.0102580435126571,1.0443295321669903
818.1818181818181,0.8376081818181776,0.9574981362627278,0.9893704098426527,0.8020082730093172,0.8287047501330096
827.5862068965516,0.9055941379310473,0.9575211728227947,0.9889646343354426,0.8671255610531841,0.8956005754752985
837.2093023255812,1.0070672093023272,0.9575270519265884,0.988531972986915,0.9642940960151939,0.9955181353420559
847.0588235294116,0.9917276470588234,0.9575020177487461,0.9880649645066759,0.9495812231160398,0.9798913423914656
857.1428571428571,0.9917028571428571,0.9574694336303444,0.9875938889002729,0.9495251729581657,0.9793996813192261
867.4698795180722,0.9360125301204764,0.9574491787772158,0.9871373829513398,0.8961844282890341,0.9239729593927891
878.0487804878047,0.9515987804878074,0.9574270516430202,0.9866694583153924,0.9110864147495351,0.938913453277493
888.8888888888889,0.9331866666666669,0.9573854931365098,0.9861584113621067,0.8934193770550827,0.9202698807043
900.0,0.7426,0.957345086664859,0.9856209131382316,0.7109244613573243,0.7319220900964508
911.3924050632911,0.6762616455696197,0.9573415852306181,0.9851045822883232,0.6474133958002861,0.6661884458764742
923.076923076923,0.7432292307692331,0.9573680264315239,0.9846226738815167,0.7115439018477603,0.7318003525069051
935.0649350649348,0.24503350649352632,0.9573808892702248,0.9841444239921121,0.23459039634777362,0.2411483591068389
947.3684210526313,0.3354236842105501,0.9573737764386622,0.9836552898565127,0.32112583925962357,0.329941281316868
959.9999999999999,0.42065999999999465,0.9573988316561712,0.9831770719966826,0.4027393925244799,0.41358326710611926
972.9729729729729,0.6086737837837888,0.9574790987662153,0.9826952819274467,0.5827924259399243,0.598140855557256
986.3013698630135,0.7473491780821938,0.9575375095495646,0.9821147784469483,0.715614870744738,0.7339826724547027
999.9999999999998,0.7353200000000008,0.9574789745219564,0.9813646640406454,0.7040534395454857,0.7216170647623681
1014.0845070422533,0.7196228169014107,0.957337492492997,0.9805438836147926,0.6889219030731437,0.7056217516223261
1028.5714285714284,0.6895242857142867,0.957263063049516,0.979874098256108,0.6600561297898877,0.6756469876899737
1043.478260869565,0.6667230434782603,0.9573269779002705,0.9794567260630789,0.6382719563095136,0.6530263693560286
1058.8235294117644,0.6221788235294174,0.9574125803806893,0.9791370562513806,0.5956818328935211,0.6091983417325411
1074.6268656716416,0.6033632835820965,0.957381582532843,0.9786902199938597,0.5776488952780401,0.5905057447451796
1090.9090909090908,0.5853845454545408,0.9573079113611019,0.9781118706351337,0.5603932565521544,0.5725715727954384
1107.6923076923076,0.43638538461538934,0.9574158052972289,0.9776118241784206,0.41780226443148394,0.4266155118986525
1124.9999999999998,0.14427999999999191,0.9577447975677426,0.9772951837046302,0.13818341939306616,0.14100414910489614
1142.8571428571427,0.29939571428569733,0.9579941677130489,0.9769726023512141,0.2868193481239804,0.2925014101184983
1161.290322580645,0.3482529032258058,0.9578192608594657,0.976390682502492,0.33356333835990437,0.34003088986411883
1180.3278688524588,0.44542770491802935,0.9572346194000916,0.9755742054330165,0.42637881958746615,0.43454777930325866
1199.9999999999998,0.44824999999998105,0.9565904070917283,0.9747865570672346,0.42879164997884905,0.43694807420536946
