scenario,trial_number,relative_gain_percent,trial_state,active_refractive_index,active_thickness_nm,protective_refractive_index,protective_thickness_nm,release_refractive_index,release_thickness_nm
active_only_reference,88,0.6169501244715825,COMPLETE,1.0667744998317508,106.73111718217467,,,,
active_only_reference,89,0.7126845901417544,COMPLETE,1.0927485735710851,116.18223931492128,,,,
active_only_reference,90,0.6708927874846449,COMPLETE,1.07732713059585,135.83102655954193,,,,
active_only_reference,91,0.7101840401073867,COMPLETE,1.0894207544814551,119.01904375926945,,,,
active_only_reference,92,0.7056870055130338,COMPLETE,1.0948401090979836,109.65624415407366,,,,
active_only_reference,93,0.6641697726400997,COMPLETE,1.1057123945835563,95.21796624367666,,,,
active_only_reference,94,0.7013007910719793,COMPLETE,1.113685272995772,121.90694150174107,,,,
active_only_reference,95,0.7043293532302597,COMPLETE,1.0879456102552085,114.67559985754359,,,,
active_only_reference,96,0.6540397469829928,COMPLETE,1.0691545041416786,127.7028143025662,,,,
active_only_reference,97,0.6116989570908782,COMPLETE,1.1212829864769545,142.36279044406325,,,,
active_only_reference,98,0.5826652647097808,COMPLETE,1.07744977106231,89.0036322277464,,,,
active_only_reference,99,0.5869035602500405,COMPLETE,1.059917893381983,108.83460130488031,,,,
active_only_reference,100,0.7156401386815059,COMPLETE,1.1029764369174007,121.59599587080723,,,,
active_only_reference,101,0.7174474697277056,COMPLETE,1.10030974271795,118.6958138902592,,,,
active_only_reference,102,0.7156472081238263,COMPLETE,1.1003577395308595,114.52263277585567,,,,
active_only_reference,103,0.692483342890271,COMPLETE,1.1060795342950056,132.71396309063869,,,,
active_only_reference,104,0.7147400057516018,COMPLETE,1.1019216589401897,123.37732230181338,,,,
active_only_reference,105,0.7029230830009947,COMPLETE,1.1103850699458777,125.1097170062173,,,,
active_only_reference,106,0.69991804409828,COMPLETE,1.0834192213334835,121.66356481922502,,,,
active_only_reference,107,0.6491767428854711,COMPLETE,1.1301824005400791,102.21472789422175,,,,
active_only_reference,108,0.6800389429753473,COMPLETE,1.1172817071873635,128.37528890680454,,,,
active_only_reference,109,0.7160178386351079,COMPLETE,1.1043276645524571,117.1489118290306,,,,
active_only_reference,110,0.605656495730722,COMPLETE,1.1410349482376594,117.02779629099795,,,,
active_only_reference,111,0.7150632913301758,COMPLETE,1.1004743808353448,123.64678430060223,,,,
active_only_reference,112,0.700534210348458,COMPLETE,1.1030860461991545,131.10710524634703,,,,
active_only_reference,113,0.7133879772021512,COMPLETE,1.1000829625301023,112.43667272978377,,,,
active_only_reference,114,0.6808837067737938,COMPLETE,1.1219072411128206,106.92184948953745,,,,
active_only_reference,115,0.6762554606438043,COMPLETE,1.1086351681510682,136.32807811773503,,,,
active_only_reference,116,0.7044364795073532,COMPLETE,1.113744128852861,117.90058951455899,,,,
active_only_reference,117,0.7045658663804799,COMPLETE,1.086374689894968,125.14814919903593,,,,
active_only_reference,118,0.7148461620830826,COMPLETE,1.1003918802175972,113.66293283284448,,,,
active_only_reference,119,0.7111628348326793,COMPLETE,1.0949466880864134,112.82567781449903,,,,
active_only_reference,120,0.672015035227691,COMPLETE,1.1240420844786088,104.80419661868683,,,,
active_only_reference,121,0.7165961776678609,COMPLETE,1.101204433072506,121.2992853242696,,,,
active_only_reference,122,0.712086975232129,COMPLETE,1.108238258759707,119.70826021125241,,,,
active_only_reference,123,-1.2654265501155004,COMPLETE,1.2847349301587139,110.78580087238961,,,,
active_only_reference,124,0.7164642366929819,COMPLETE,1.0989409601764988,115.92137955355585,,,,
active_only_reference,125,0.6867861503239814,COMPLETE,1.0800585840779096,130.3686541388099,,,,
active_only_reference,126,0.7135070265360088,COMPLETE,1.0929989474781587,116.9720497638124,,,,
active_only_reference,127,0.6976962907039086,COMPLETE,1.115982657056504,120.6853632798665,,,,
active_only_reference,128,0.7019475104835804,COMPLETE,1.0856898904565628,126.98248260330023,,,,
active_only_reference,129,0.6695150326608168,COMPLETE,1.0971879064292696,97.45949336624783,,,,
active_only_reference,130,0.6662092159749555,COMPLETE,1.074532186078713,134.18587595899422,,,,
active_only_reference,131,0.7149963039222218,COMPLETE,1.1036578489258644,114.28554473217265,,,,
active_only_reference,132,0.700327170056414,COMPLETE,1.11184462210558,107.72963153120419,,,,
active_only_reference,133,0.7153305451924608,COMPLETE,1.104276972381899,115.17505605159087,,,,
active_only_reference,134,0.7121239965940829,COMPLETE,1.091087731231418,122.88891278022804,,,,
active_only_reference,135,0.7146476745107266,COMPLETE,1.1062841477844139,117.96429552451316,,,,
active_only_reference,136,0.6904498850864416,COMPLETE,1.0964814135160756,103.22189524820003,,,,
active_only_reference,137,0.7048690677882163,COMPLETE,1.0880637851479167,127.54117794309579,,,,
active_only_reference,138,0.6601631845396749,COMPLETE,1.129857162541155,110.50189922408829,,,,
active_only_reference,139,0.6939801377205956,COMPLETE,1.1171665397331834,121.42669876899899,,,,
active_only_reference,140,0.6599259641124622,COMPLETE,1.1109305891745267,139.20476532744428,,,,
active_only_reference,141,0.7139995513069541,COMPLETE,1.1053007589482111,113.97596273148945,,,,
active_only_reference,142,0.7157565394766419,COMPLETE,1.1017312995220783,114.68609886288405,,,,
active_only_reference,143,0.7169082236050395,COMPLETE,1.0978406084420977,117.4119620937386,,,,
active_only_reference,144,0.6938265937233012,COMPLETE,1.0818252209669619,117.18082654234318,,,,
active_only_reference,145,0.7010096826138401,COMPLETE,1.092858524771565,108.52992694299203,,,,
active_only_reference,146,0.7172386288052834,COMPLETE,1.0989478494573486,120.4700621647181,,,,
active_only_reference,147,0.7038174113601192,COMPLETE,1.1004678436254416,130.61819533066458,,,,
active_only_reference,148,0.7111540948663952,COMPLETE,1.1095829215322672,116.31736784782927,,,,
active_only_reference,149,0.6776182204299319,COMPLETE,1.1185165210631818,101.95830343785161,,,,
active_only_reference,150,0.7083395344756216,COMPLETE,1.0887949217590305,124.82456812074425,,,,
active_only_reference,151,0.7166531188924408,COMPLETE,1.0962148971468801,120.16900453113651,,,,
active_only_reference,152,0.7174528295939009,COMPLETE,1.099528506782685,119.36498143392957,,,,
active_only_reference,153,0.7166474025123826,COMPLETE,1.0971735339804989,121.46456960634966,,,,
active_only_reference,154,0.7099204506228363,COMPLETE,1.0984185681749532,110.50816581202689,,,,
active_only_reference,155,0.6937510230332622,COMPLETE,1.113064417927792,127.10537728251319,,,,
active_only_reference,156,0.7150257385163838,COMPLETE,1.1052105606247076,119.93736983820942,,,,
active_only_reference,157,0.6842371085157284,COMPLETE,1.0851063734044952,107.43882161443669,,,,
active_only_reference,158,0.6999703025348358,COMPLETE,1.0988628296936365,132.60120469931513,,,,
active_only_reference,159,0.7070321985572781,COMPLETE,1.1088901045854545,124.01970160484352,,,,
active_only_reference,160,0.7079768627977989,COMPLETE,1.0913562724111785,113.40239151242622,,,,
active_only_reference,161,0.7165327206700489,COMPLETE,1.0959708645976136,120.26597404354794,,,,
active_only_reference,162,0.717058299144635,COMPLETE,1.0973933101381275,118.51529198236325,,,,
active_only_reference,163,0.7158797492547109,COMPLETE,1.0949160789442864,118.83078106259872,,,,
active_only_reference,164,0.6937521454017936,COMPLETE,1.0820771556111217,128.30597501887598,,,,
active_only_reference,165,0.7162254708357407,COMPLETE,1.0956730975167166,118.30163919249418,,,,
active_only_reference,166,0.7139582437900138,COMPLETE,1.0928507617661058,118.11159614071306,,,,
active_only_reference,167,0.7076296204219679,COMPLETE,1.0876346721315386,122.96404729499693,,,,
active_only_reference,168,0.716916870113038,COMPLETE,1.0969813394954333,118.55789015692288,,,,
active_only_reference,169,0.7135998239867547,COMPLETE,1.096996868367873,125.37428649972514,,,,
active_only_reference,170,0.6778389432226861,COMPLETE,1.0796237467617633,110.85401916737234,,,,
active_only_reference,171,0.7155924167414396,COMPLETE,1.0944670600645523,118.95522488485756,,,,
active_only_reference,172,0.7139815451940867,COMPLETE,1.10659414506842,119.49602376263917,,,,
active_only_reference,173,0.7098684691750012,COMPLETE,1.097376578215057,128.05532906438552,,,,
active_only_reference,174,0.7104955286567849,COMPLETE,1.090536262368087,116.79885533662573,,,,
active_only_reference,175,0.7032482355059377,COMPLETE,1.1123236917420833,122.50161200768655,,,,
active_only_reference,176,0.6995096731587491,COMPLETE,1.0880645152410822,111.42802163440982,,,,
active_only_reference,177,-0.3683313834081603,COMPLETE,1.2259842219253578,132.25882891097575,,,,
active_only_reference,178,0.702765324305088,COMPLETE,1.1034131405544751,106.46492354305072,,,,
active_only_reference,179,0.671895115927934,COMPLETE,1.073625228912974,124.94662746311678,,,,
active_only_reference,180,0.18308427596216426,COMPLETE,1.0961808724300144,236.89325240831306,,,,
active_only_reference,181,0.7151012564653225,COMPLETE,1.101404920949336,113.88707383868639,,,,
active_only_reference,182,0.7146486312567868,COMPLETE,1.1062570733157944,116.9052840193274,,,,
active_only_reference,183,0.7168356525790287,COMPLETE,1.100275336267767,121.2747095658255,,,,
active_only_reference,184,0.7027894651639555,COMPLETE,1.0848390150917215,120.8037945658406,,,,
active_only_reference,185,0.7159094210639427,COMPLETE,1.0948306061263149,120.32429594223137,,,,
active_only_reference,186,0.6873991285841985,COMPLETE,1.1149451976023672,127.93528656661879,,,,
active_only_reference,187,0.709911310471445,COMPLETE,1.1080916685399438,122.61690718195099,,,,
active_only_reference,188,0.7168019002630421,COMPLETE,1.0990126942305904,116.49423214201472,,,,
active_only_reference,189,0.7111412728379563,COMPLETE,1.1016400191199678,110.72697277942216,,,,
active_only_reference,190,0.7070532151217668,COMPLETE,1.089133039336588,115.29838393570009,,,,
active_only_reference,191,0.717123509551465,COMPLETE,1.0985424715677405,120.77061913014202,,,,
active_only_reference,192,0.7041206684133217,COMPLETE,1.1090370658639814,125.72425771505212,,,,
active_only_reference,193,0.7171510859589336,COMPLETE,1.099012206183334,117.32006884785939,,,,
active_only_reference,194,0.7156171994006533,COMPLETE,1.0954543604795057,117.10784471881301,,,,
active_only_reference,195,0.7138616903249906,COMPLETE,1.0992720498254793,112.9749179926681,,,,
active_only_reference,196,0.7113325835725215,COMPLETE,1.0904990110095527,123.2298069389184,,,,
active_only_reference,197,0.7027588064451251,COMPLETE,1.0997888788474197,106.76103709250914,,,,
active_only_reference,198,0.6918891642478942,COMPLETE,1.0810848322482463,117.17497246131666,,,,
active_only_reference,199,0.6932873779503801,COMPLETE,1.1117147315347848,128.57139848708334,,,,
active_only_reference,200,0.7102094518490976,COMPLETE,1.1028912441823058,110.16467771187088,,,,
active_only_reference,201,0.7149789326042155,COMPLETE,1.104832642883724,120.63243690017416,,,,
