wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
360.0,0.04158715088525909,0.9584164966474087,-3.647532667794273e-06,0.042579994960947345
361.80904522613065,0.04159694602295155,0.9584066689442876,-3.6149672391072585e-06,0.042579994960947345
363.6363636363636,0.04160690849744972,0.958397180273112,-4.088770561794242e-06,0.042579994960947345
365.48223350253807,0.04161692291275194,0.9583878870624555,-4.809975207464845e-06,0.042579994960947345
367.3469387755102,0.041626831098700294,0.9583783840348749,-5.215133575098285e-06,0.042579994960947345
369.2307692307692,0.041636627655894265,0.9583685459620955,-5.1736179897954315e-06,0.042579994960947345
371.1340206185567,0.04164639680191738,0.9583585038409344,-4.900642851746184e-06,0.042579994960947345
373.05699481865287,0.04165614583191205,0.9583484215409888,-4.5673729007766894e-06,0.042579994960947345
374.99999999999994,0.04166581757450632,0.9583382666893367,-4.084263843018299e-06,0.042579994960947345
376.9633507853403,0.04167540963428691,0.9583276210083227,-3.0306426096471384e-06,0.042579994960947345
378.94736842105266,0.041685026571737914,0.9583160189234692,-1.0454952070748647e-06,0.042579994960947345
380.95238095238096,0.04169472333536958,0.9583037820621496,1.494602480778262e-06,0.042579994960947345
382.97872340425533,0.04170430943385082,0.958292146641888,3.5439242611623456e-06,0.042579994960947345
385.0267379679144,0.041713565511352274,0.9582820242980848,4.410190562853522e-06,0.042579994960947345
387.09677419354836,0.041722607927677985,0.9582729471908289,4.444881493093078e-06,0.042579994960947345
389.18918918918916,0.04173168713061698,0.958263860619161,4.4522502219424e-06,0.042579994960947345
391.304347826087,0.04174079853376251,0.9582546761397904,4.5253264470135335e-06,0.042579994960947345
393.4426229508196,0.04174990803223019,0.9582461540349324,3.9379328373723155e-06,0.042579994960947345
395.6043956043956,0.04175873324309603,0.9582383450929443,2.9216639597651195e-06,0.042579994960947345
397.7900552486188,0.04176785283918497,0.9582302453500146,1.9018108005086631e-06,0.042579994960947345
400.0,0.04177713681161204,0.9582213813154125,1.48187297555058e-06,0.042579994960947345
402.23463687150837,0.041786488817802545,0.9582127327429742,7.784392231924286e-07,0.042579994960947345
404.4943820224719,0.041795341858267866,0.9582053197436011,-6.61601868956474e-07,0.042579994960947345
406.77966101694915,0.041804154581362656,0.9581985404546224,-2.69503598504528e-06,0.042579994960947345
409.09090909090907,0.041812931103060155,0.9581908842436627,-3.8153467228907445e-06,0.042579994960947345
411.42857142857144,0.0418216254763828,0.9581819675287152,-3.5930050980015338e-06,0.042579994960947345
413.7931034482758,0.04183024347988108,0.9581728635423461,-3.1070222271667447e-06,0.042579994960947345
416.1849710982659,0.04183867364846047,0.9581643977114287,-3.0713598891951577e-06,0.042579994960947345
418.60465116279073,0.041846949833250095,0.9581560952212795,-3.0450545296378806e-06,0.042579994960947345
421.05263157894734,0.04185533185901677,0.9581470995250841,-2.4313841009426795e-06,0.042579994960947345
423.52941176470586,0.04186399754802016,0.9581373182411091,-1.3157891293191781e-06,0.042579994960947345
