wavelength_nm,meep_reflectance,analytic_reflectance,meep_transmittance,energy_residual,bare_glass_reflectance
300.0,0.03447469301030359,0.034711239999757657,0.9653900352979613,0.000135271691735106,0.042579994960947345
301.25523012552304,0.034119287040918676,0.03435107187010902,0.965635615671406,0.0002450972876752999,0.042579994960947345
302.5210084033614,0.033756106985277715,0.03398475167142797,0.9659502838661091,0.0002936091486130943,0.042579994960947345
303.7974683544304,0.0334012550450997,0.033612448731911965,0.9664103071978916,0.00018843775700871923,0.042579994960947345
305.08474576271186,0.03302901784778692,0.03323433555600002,0.9667341761296815,0.00023680602253162153,0.042579994960947345
306.3829787234043,0.03264371229241265,0.03285058776444687,0.9672569705631446,9.93171444426677e-05,0.042579994960947345
307.69230769230774,0.03227682633136819,0.0324613840325035,0.9677988641145228,-7.569044589095242e-05,0.042579994960947345
309.01287553648064,0.03188284294492126,0.032066906026185574,0.9681792195310445,-6.206247596574066e-05,0.042579994960947345
310.3448275862069,0.03148203031304973,0.03166733833661121,0.9686188552208898,-0.00010088553393949873,0.042579994960947345
311.68831168831167,0.031090847611676756,0.03126286841239227,0.9690355325086123,-0.0001263801202890935,0.042579994960947345
313.0434782608695,0.030673584805142515,0.0308536864900638,0.9693633984371582,-3.698324230072547e-05,0.042579994960947345
314.410480349345,0.030258189151402916,0.03043998552253846,0.9697376587857609,4.15206283621572e-06,0.042579994960947345
315.7894736842106,0.02985082419541406,0.030021961105574414,0.9701379624024191,1.1213402166809772e-05,0.042579994960947345
317.1806167400881,0.029427136634749013,0.029599811402246736,0.9705408488372145,3.2014528036472534e-05,0.042579994960947345
318.5840707964602,0.029006187556375677,0.02917373706541474,0.9709900989256872,3.7135179371539095e-06,0.042579994960947345
320.0,0.028588985807675767,0.028743941158179093,0.9714230409550062,-1.2026762681971448e-05,0.042579994960947345
321.4285714285714,0.028157558766583345,0.02831062907232554,0.9718389036108817,3.537622535021434e-06,0.042579994960947345
322.86995515695065,0.02772473388637206,0.027874008444752817,0.9723000784358237,-2.4812322195755243e-05,0.042579994960947345
324.32432432432427,0.027294995125822577,0.02743428907188694,0.9727413010399611,-3.629616578371131e-05,0.042579994960947345
325.7918552036199,0.026855570300108402,0.026991682822083585,0.9731474851011594,-3.055401267881841e-06,0.042579994960947345
327.27272727272725,0.026412974473597247,0.026546403546025502,0.9736031412451664,-1.611571876369844e-05,0.042579994960947345
328.76712328767127,0.025973674894624977,0.026098666985122698,0.9740751442504737,-4.8819145098688566e-05,0.042579994960947345
330.2752293577982,0.02552896048364661,0.025648690677926356,0.9745091953574485,-3.8155841095122156e-05,0.042579994960947345
331.7972350230415,0.025079247654744563,0.02519669386457024,0.9749507333747863,-2.998102953088999e-05,0.042579994960947345
333.3333333333333,0.02462975882666195,0.024742897389256526,0.9754061133184259,-3.587214508782299e-05,0.042579994960947345
334.8837209302325,0.02417683888028103,0.024287523600804755,0.97584659305454,-2.3431934821016576e-05,0.042579994960947345
336.4485981308411,0.02372091045479254,0.023830796251287013,0.9762909873117932,-1.189776658572228e-05,0.042579994960947345
338.0281690140845,0.023266698867723243,0.02337294039277454,0.9767397804858758,-6.4793535990981255e-06,0.042579994960947345
339.62264150943395,0.022812141179546285,0.02291418227222423,0.9771789125359421,8.946284511535119e-06,0.042579994960947345
341.23222748815164,0.022356183451726613,0.02245474922453676,0.9776305687462269,1.3247802046478796e-05,0.042579994960947345
342.85714285714283,0.02190239240466304,0.02199486956382155,0.9780937052693393,3.902325997673373e-06,0.042579994960947345
344.4976076555024,0.021448252849166898,0.02153477247290657,0.9785436294665426,8.117684290542826e-06,0.042579994960947345
346.15384615384613,0.020990926907669964,0.021074687891134408,0.9789949378788105,1.4135213519450573e-05,0.042579994960947345
347.82608695652175,0.02053454648364603,0.020614846400489502,0.9794603187035673,5.134812786633525e-06,0.042579994960947345
349.5145631067961,0.020079229756953802,0.02015547911010497,0.9799188437903135,1.9264527327811365e-06,0.042579994960947345
351.2195121951219,0.01962322962764696,0.019696817539200346,0.9803688354875232,7.934884829863265e-06,0.042579994960947345
352.9411764705882,0.019167923996411346,0.019239093498505343,0.9808236401553372,8.435848251497902e-06,0.042579994960947345
354.67980295566497,0.018715015525627064,0.018782538970228243,0.9812752104875402,9.773986832772863e-06,0.042579994960947345
356.4356435643565,0.018263215012389655,0.01832738598663052,0.981720265456251,1.6519531359282524e-05,0.042579994960947345
358.2089552238806,0.01781231786631448,0.017873866507273285,0.9821692606726262,1.8421461059348054e-05,0.042579994960947345
360.0,0.01736386234079125,0.017422212295003753,0.9826180114414973,1.8126217711467163e-05,0.042579994960947345
361.80904522613065,0.01691751793364065,0.016972654790754688,0.9830615910186434,2.0891047715965172e-05,0.042579994960947345
363.6363636363636,0.016472557201253714,0.01652542498723127,0.9835099683590798,1.7474439666487207e-05,0.042579994960947345
365.48223350253807,0.016030230362670598,0.016080753301564932,0.9839618379627363,7.931674593120164e-06,0.042579994960947345
367.3469387755102,0.015591346367111729,0.015638869447015973,0.9844049263974036,3.727235484696223e-06,0.042579994960947345
369.23076923076917,0.015155241662778872,0.015200002303810075,0.9848422909296395,2.4674075816966123e-06,0.042579994960947345
371.13402061855663,0.014722158218388594,0.014764379789197719,0.9852808834652301,-3.0416836187541207e-06,0.042579994960947345
373.0569948186529,0.014292958556318035,0.01433222872682749,0.9857147271825665,-7.685738884544158e-06,0.042579994960947345
374.99999999999994,0.013867218990935112,0.013903774715528545,0.986141356031113,-8.575022048096237e-06,0.042579994960947345
376.9633507853403,0.0134446877387125,0.013479241997598998,0.9865663459248736,-1.103366358612412e-05,0.042579994960947345
378.94736842105266,0.013026302691928894,0.01305885332670183,0.9869876476739186,-1.3950365847503754e-05,0.042579994960947345
380.9523809523809,0.012612486980817354,0.012642829835470387,0.9874008088269824,-1.3295807799851289e-05,0.042579994960947345
382.97872340425533,0.012202931263712566,0.012231390902929943,0.9878092287321033,-1.2159995815830271e-05,0.042579994960947345
385.0267379679144,0.011798041723554661,0.011824754021843695,0.9882133881910838,-1.1429914638538818e-05,0.042579994960947345
387.09677419354836,0.011398507007360444,0.01142313466609361,0.988608349998327,-6.857005687477269e-06,0.042579994960947345
389.18918918918916,0.011004148053054183,0.01102674615820971,0.9889968833180225,-1.0313710766540751e-06,0.042579994960947345
391.304347826087,0.010614811696915185,0.010635799537162389,0.9893853987278386,-2.1042475373267422e-07,0.042579994960947345
393.4426229508196,0.01023111168932676,0.010250503426535537,0.9897710978423537,-2.209531680508192e-06,0.042579994960947345
395.6043956043956,0.009853421946643999,0.009871063903198725,0.9901489629661403,-2.384912784259008e-06,0.042579994960947345
397.7900552486188,0.009481564959007385,0.009497684366599991,0.9905208462566063,-2.411215613729034e-06,0.042579994960947345
400.0,0.009115751228042127,0.009130565408800364,0.9908876323155341,-3.383543576207515e-06,0.042579994960947345
402.23463687150837,0.008756514628640534,0.008769904685374417,0.9912457348407109,-2.2494693514563124e-06,0.042579994960947345
404.4943820224719,0.008403921694584683,0.008415896787300736,0.9915953129115084,7.653939069207638e-07,0.042579994960947345
406.77966101694915,0.008057905529364306,0.00806873311396835,0.9919393746740836,2.7197965520864287e-06,0.042579994960947345
409.09090909090907,0.007718875831844809,0.007728601747424808,0.9922766025580416,4.521610113550345e-06,0.042579994960947345
411.4285714285715,0.007387234699752519,0.007395687327993047,0.992605350113901,7.4151863463933765e-06,0.042579994960947345
413.7931034482758,0.007062945480195027,0.00707017093138401,0.9929285460163408,8.508503464121908e-06,0.042579994960947345
416.1849710982659,0.006746048032391523,0.00675222994743199,0.993247202835295,6.7491323134660774e-06,0.042579994960947345
418.60465116279073,0.006436892951636463,0.006442037960580269,0.9935574724911643,5.6345571992633126e-06,0.042579994960947345
421.05263157894734,0.006135645002310064,0.00613976463224336,0.9938582715236532,6.083474036744363e-06,0.042579994960947345
423.52941176470586,0.005842241165696895,0.005845575585172295,0.9941526830727899,5.075761513206878e-06,0.042579994960947345
426.03550295857985,0.005556883338436953,0.005559632289948524,0.9944406962484021,2.420413160897361e-06,0.042579994960947345
428.57142857142856,0.005279973202606131,0.005282091953730745,0.9947192906294064,7.361679874584581e-07,0.042579994960947345
431.13772455089816,0.005011661124742702,0.005013107411378053,0.9949883739405662,-3.5065308878756696e-08,0.042579994960947345
433.7349397590362,0.00475195737062562,0.004752827019071218,0.9952492063121627,-1.163682788352105e-06,0.042579994960947345
436.36363636363626,0.004501076357404494,0.0045013945505523,0.9955003237201007,-1.4000775051536962e-06,0.042579994960947345
439.0243902439024,0.004259254323519241,0.004258949096100735,0.9957409363496248,-1.9067314405152302e-07,0.042579994960947345
441.71779141104287,0.004026489205399916,0.004025624964362365,0.9959735977153353,-8.69207352760526e-08,0.042579994960947345
444.4444444444444,0.003802788072990039,0.0038015515871448126,0.9961991572910082,-1.945363998223648e-06,0.042579994960947345
447.2049689440994,0.0035883929210481177,0.003586853427290834,0.9964145938331915,-2.986754239597822e-06,0.042579994960947345
449.99999999999994,0.0033835311450626186,0.0033816498897378373,0.9966186149002051,-2.146045267714669e-06,0.042579994960947345
452.8301886792452,0.003188235238792976,0.0031860552358691564,0.9968134573940102,-1.6926328031408033e-06,0.042579994960947345
455.69620253164555,0.0030025648594807215,0.0030001785012593587,0.9969997016930401,-2.2665525207798964e-06,0.042579994960947345
458.59872611464976,0.002826711774754876,0.0028241234169123297,0.9971753386977237,-2.050472478587473e-06,0.042579994960947345
461.53846153846143,0.002660781027204028,0.0026579883340874123,0.9973404148039764,-1.1958311804116661e-06,0.042579994960947345
464.5161290322581,0.002504748395040569,0.0025018661528049347,0.9974968554303739,-1.6038254144756792e-06,0.042579994960947345
467.5324675324675,0.002358695504901608,0.002355844254118718,0.9976440864511209,-2.7819560225461615e-06,0.042579994960947345
470.5882352941176,0.0022228302290713876,0.002220004436238466,0.9977800201435115,-2.8503725829631676e-06,0.042579994960947345
473.6842105263158,0.002097253413200868,0.00209442285458123,0.9979051081452687,-2.3615584695546588e-06,0.042579994960947345
476.8211920529801,0.001981943746387381,0.0019791699658260192,0.998020717553519,-2.6612999063369003e-06,0.042579994960947345
480.0,0.0018769637016546816,0.0018743104760414336,0.9981255630555765,-2.526757231224863e-06,0.042579994960947345
483.2214765100671,0.0017824555475236224,0.0017799032929509794,0.9982182100152358,-6.65562759460947e-07,0.042579994960947345
486.4864864864865,0.0016984603546983004,0.0016960014823960488,0.9983005977865417,9.418587599840933e-07,0.042579994960947345
489.79591836734687,0.001624948356853614,0.0016226522290513077,0.9983748461298346,2.0551331181284382e-07,0.042579994960947345
493.1506849315069,0.0015619872276788913,0.001559896801442045,0.9984392377994876,-1.225027166484871e-06,0.042579994960947345
496.55172413793093,0.001509687497972443,0.0015077705213077741,0.9984912150836314,-9.025816037899759e-07,0.042579994960947345
500.0,0.0014680332587413624,0.001466302737350873,0.9985315231520403,4.435892183574097e-07,0.042579994960947345
503.4965034965034,0.0014369493684257167,0.001435516803403693,0.9985619013689008,1.1492626734721512e-06,0.042579994960947345
507.0422535211267,0.0014164812101508451,0.0014154300610418151,0.9985817323115709,1.7864782783094668e-06,0.042579994960947345
510.6382978723404,0.0014067399257764576,0.0014060538266656868,0.9985902946561375,2.9654180860871904e-06,0.042579994960947345
514.2857142857142,0.0014077329753937704,0.001407393383067075,0.9985891607207594,3.1063038468115423e-06,0.042579994960947345
517.9856115107914,0.0014194094539647186,0.0014194479754911062,0.9985791087310639,1.481814971393547e-06,0.042579994960947345
521.7391304347826,0.0014418003208405746,0.0014422108121989218,0.998557819302271,3.803768883203773e-07,0.042579994960947345
525.5474452554744,0.0014749468177869555,0.0014756690695302255,0.9985238063664794,1.2468157336575914e-06,0.042579994960947345
529.4117647058823,0.0015187575849152932,0.0015198039014592776,0.9984794593377282,1.7830773565430391e-06,0.042579994960947345
533.3333333333334,0.001573104980368564,0.0015745904536321159,0.9984269657300275,-7.071039609396479e-08,0.042579994960947345
537.3134328358209,0.0016380037381053946,0.0016399978818671262,0.9983643034520574,-2.307190162809114e-06,0.042579994960947345
541.3533834586466,0.0017135312182727904,0.0017159893750953868,0.9982885735266078,-2.1047448806044144e-06,0.042579994960947345
545.4545454545454,0.0017996327937981082,0.00180252218271162,0.9982003710131405,-3.806938653205805e-09,0.042579994960947345
549.618320610687,0.0018961766896650827,0.0018995476463010122,0.9981015646884412,2.2586218936249125e-06,0.042579994960947345
553.8461538461538,0.0020031397646608213,0.002007011235701709,0.9979917718074239,5.0884279152452194e-06,0.042579994960947345
558.1395348837209,0.002120550154492935,0.002124852589357396,0.9978707060087613,8.743836745761513e-06,0.042579994960947345
562.5,0.002248294109742526,0.0022530055589090507,0.9977411556148876,1.0550275369891615e-05,0.042579994960947345
566.9291338582677,0.0023861850559394066,0.0023913982579698645,0.9976054286732078,8.386270852756006e-06,0.042579994960947345
571.4285714285714,0.0025341950547624883,0.002539953115022151,0.9974610927016043,4.712243633187008e-06,0.042579994960947345
576.0,0.0026923948490233576,0.002698586930370209,0.9973045253563743,3.0797946023453093e-06,0.042579994960947345
580.6451612903226,0.002860666067668105,0.002867210937078312,0.9971367726457885,2.5612865434121446e-06,0.042579994960947345
585.3658536585366,0.0030387130537009575,0.003045730865818305,0.9969613897044621,-1.0275816308968899e-07,0.042579994960947345
590.1639344262294,0.0032263974457305625,0.0032340470135468562,0.9967781149520688,-4.51239779941659e-06,0.042579994960947345
595.0413223140495,0.0034238135296027123,0.0034320543159281174,0.9965836957150042,-7.50924460690694e-06,0.042579994960947345
600.0,0.003630956138204206,0.003639642423413312,0.9963779952628397,-8.951401043844065e-06,0.042579994960947345
605.0420168067227,0.0038475700962042007,0.0038566957808848896,0.9961638859635371,-1.1456059741288271e-05,0.042579994960947345
610.1694915254237,0.004073450303911854,0.004083093710769207,0.995941275740473,-1.472604438479408e-05,0.042579994960947345
615.3846153846155,0.004308621118952965,0.00431871049951782,0.9957069321507384,-1.55532696912708e-05,0.042579994960947345
620.6896551724138,0.00455302277006765,0.004563415487354575,0.9954610058280585,-1.4028598126158975e-05,0.042579994960947345
626.086956521739,0.004806282555805638,0.004817073161182002,0.9952078325094338,-1.41150652394062e-05,0.042579994960947345
631.578947368421,0.005068090437265338,0.005079543250538068,0.9949482674913928,-1.6357928658061738e-05,0.042579994960947345
637.1681415929203,0.005338592153584364,0.005350680826491148,0.9946770408066556,-1.5632960239986282e-05,0.042579994960947345
642.8571428571428,0.005618025928063229,0.00563033640335906,0.9943911169148176,-9.142842880893731e-06,0.042579994960947345
648.6486486486485,0.005906081466072812,0.005918356043135126,0.9940954490913474,-1.5305574202484351e-06,0.042579994960947345
654.5454545454545,0.006202054499775354,0.006214581462502857,0.9937958899856569,2.0555145676670605e-06,0.042579994960947345
660.5504587155964,0.00650562682230292,0.006518850142318284,0.9934909481180676,3.4250596294693736e-06,0.042579994960947345
666.6666666666666,0.006817022955244553,0.006830995439438019,0.9931762313861179,6.745658637563601e-06,0.042579994960947345
672.8971962616822,0.0071363014158579265,0.007150846700769231,0.9928530980024921,1.060058164992217e-05,0.042579994960947345
679.2452830188679,0.00746301988383494,0.007478229379416869,0.9925254677960617,1.1512320103435059e-05,0.042579994960947345
685.7142857142857,0.007796883819481291,0.007812965152802439,0.9921904096404784,1.2706540040263725e-05,0.042579994960947345
692.3076923076922,0.008138209887285884,0.00815487204262791,0.9918409606882288,2.0829424485335757e-05,0.042579994960947345
699.0291262135921,0.008487226481476907,0.00850376453655789,0.9914788213086395,3.395220988355874e-05,0.042579994960947345
705.8823529411764,0.008843291155417276,0.008859453711492899,0.9911149844357738,4.1724408808896385e-05,0.042579994960947345
712.8712871287129,0.009205510205950234,0.009221747358306638,0.9907545361945259,3.995359952380095e-05,0.042579994960947345
719.9999999999999,0.009573955348949878,0.009590450107920069,0.9903897205545454,3.632409650466961e-05,0.042579994960947345
727.2727272727273,0.009949368887171468,0.009965363558585988,0.9900139928659838,3.663824684474459e-05,0.042579994960947345
734.6938775510204,0.01033148336196736,0.010346286404257558,0.9896347284955769,3.378814245580397e-05,0.042579994960947345
742.2680412371133,0.010718569003020484,0.01073301456391605,0.9892624487089698,1.8982288009672388e-05,0.042579994960947345
749.9999999999999,0.011109288565288809,0.011125341311733164,0.9888928851133062,-2.173678595007722e-06,0.042579994960947345
757.8947368421052,0.011504326043385202,0.011523057407944882,0.9885116867239396,-1.6012767324879995e-05,0.042579994960947345
765.9574468085106,0.011905290459710552,0.01192595123031522,0.98811489201651,-2.018247622059821e-05,0.042579994960947345
774.1935483870967,0.01231247320782751,0.01233380890606947,0.9877112611603551,-2.3734368182593002e-05,0.042579994960947345
782.6086956521739,0.012724890155660754,0.012746414444178424,0.9873030856609326,-2.7975816593417413e-05,0.042579994960947345
791.208791208791,0.013142377987989853,0.013163549867877072,0.9868811021371733,-2.3480125163177767e-05,0.042579994960947345
800.0,0.013565958721256597,0.013584995347302889,0.9864470334069696,-1.2992128226141375e-05,0.042579994960947345
808.9887640449438,0.013995387435711628,0.01401052933214124,0.9860251707182984,-2.0558154010030805e-05,0.042579994960947345
818.1818181818181,0.014427935127422603,0.014439928684167942,0.9856330574681393,-6.099259556191505e-05,0.042579994960947345
827.5862068965516,0.014861306363727237,0.014872968809580896,0.9852486447902189,-0.00010995115394618615,0.042579994960947345
837.2093023255812,0.015296795524361272,0.01530942379101579,0.9848296419860504,-0.00012643751041163664,0.042579994960947345
847.0588235294116,0.01573710175024288,0.015749066519143352,0.9843670465281849,-0.00010414827842775143,0.042579994960947345
857.1428571428571,0.016181023434977144,0.01619166882374825,0.9838962294029902,-7.725283796733429e-05,0.042579994960947345
867.4698795180722,0.016623421409859094,0.016637001604193,0.9834455866052523,-6.900801511133814e-05,0.042579994960947345
878.0487804878047,0.017062265093999173,0.01708483495917282,0.9829979746514566,-6.0239745455770155e-05,0.042579994960947345
